"","Date","air_travel","banking","death","divine","envy","gain","independence","injury","masculine","negotiate","payment","programming","reading","religion","sleep","swearing_terms","technology","tourism","weakness","worship","count","label"
"1",2019-01-01,0.0149253731343284,0.0597014925373134,0.223880597014925,0.0447761194029851,0,0.0298507462686567,0,0.208955223880597,0.0746268656716418,0.0149253731343284,0.0597014925373134,0.0447761194029851,0.104477611940299,0,0.0746268656716418,0.0746268656716418,0.0597014925373134,0.0149253731343284,0.0149253731343284,0,67,"API_anx_clean"
"2",2019-01-02,0.1,0.0428571428571429,0.3,0.0142857142857143,0,0.0285714285714286,0,0.3,0,0,0.0285714285714286,0.0142857142857143,0.171428571428571,0.0142857142857143,0.157142857142857,0.0714285714285714,0.0285714285714286,0,0.0142857142857143,0.0142857142857143,70,"API_anx_clean"
"3",2019-01-03,0.0294117647058824,0.0392156862745098,0.254901960784314,0.0196078431372549,0.0588235294117647,0.00980392156862745,0.00980392156862745,0.245098039215686,0.00980392156862745,0,0.00980392156862745,0.0196078431372549,0.107843137254902,0,0.156862745098039,0.0882352941176471,0.0490196078431373,0.0196078431372549,0.0294117647058824,0,102,"API_anx_clean"
"4",2019-01-04,0.043010752688172,0.043010752688172,0.376344086021505,0.032258064516129,0.021505376344086,0.021505376344086,0.010752688172043,0.32258064516129,0.0537634408602151,0.021505376344086,0.021505376344086,0.021505376344086,0.0860215053763441,0.010752688172043,0.236559139784946,0.118279569892473,0.021505376344086,0.010752688172043,0.043010752688172,0,93,"API_anx_clean"
"5",2019-01-05,0.012987012987013,0,0.246753246753247,0.012987012987013,0.0649350649350649,0.012987012987013,0.012987012987013,0.298701298701299,0.038961038961039,0,0.012987012987013,0.025974025974026,0.116883116883117,0.025974025974026,0.0909090909090909,0.051948051948052,0.0649350649350649,0.012987012987013,0.103896103896104,0.012987012987013,77,"API_anx_clean"
"6",2019-01-06,0.0227272727272727,0.0227272727272727,0.238636363636364,0.0909090909090909,0.0227272727272727,0.0227272727272727,0.0340909090909091,0.215909090909091,0.0340909090909091,0,0.0340909090909091,0.0113636363636364,0.170454545454545,0.0113636363636364,0.25,0.0568181818181818,0.0227272727272727,0.0340909090909091,0.0227272727272727,0.0227272727272727,88,"API_anx_clean"
"7",2019-01-07,0.0481927710843374,0.036144578313253,0.337349397590361,0.036144578313253,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.27710843373494,0.0120481927710843,0,0.0963855421686747,0.0120481927710843,0.132530120481928,0.0240963855421687,0.168674698795181,0.108433734939759,0.036144578313253,0.0120481927710843,0.0843373493975904,0.0120481927710843,83,"API_anx_clean"
"8",2019-01-08,0.0103092783505155,0.0412371134020619,0.329896907216495,0.0206185567010309,0.0309278350515464,0.0927835051546392,0.0515463917525773,0.309278350515464,0.0515463917525773,0.0103092783505155,0.0412371134020619,0.0103092783505155,0.103092783505155,0,0.164948453608247,0.0309278350515464,0.0618556701030928,0.0206185567010309,0.134020618556701,0,97,"API_anx_clean"
"9",2019-01-09,0.0357142857142857,0.0476190476190476,0.285714285714286,0.0238095238095238,0.0238095238095238,0.0595238095238095,0.0595238095238095,0.30952380952381,0.0119047619047619,0.0119047619047619,0.0476190476190476,0.0119047619047619,0.0595238095238095,0.0357142857142857,0.107142857142857,0.0952380952380952,0.0238095238095238,0.0357142857142857,0.0119047619047619,0,84,"API_anx_clean"
"10",2019-01-10,0.0441176470588235,0.0294117647058824,0.132352941176471,0.147058823529412,0.0441176470588235,0.0147058823529412,0,0.161764705882353,0.0441176470588235,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0588235294117647,0.0735294117647059,0.132352941176471,0.0882352941176471,0.0588235294117647,0.0294117647058824,0.0147058823529412,0.147058823529412,68,"API_anx_clean"
"11",2019-01-11,0.036144578313253,0.0120481927710843,0.289156626506024,0.0602409638554217,0.0602409638554217,0.0240963855421687,0.0120481927710843,0.385542168674699,0.0602409638554217,0.0120481927710843,0.036144578313253,0.0120481927710843,0.0963855421686747,0.0120481927710843,0.228915662650602,0.072289156626506,0.0120481927710843,0.0120481927710843,0.0481927710843374,0.036144578313253,83,"API_anx_clean"
"12",2019-01-12,0.0169491525423729,0.0677966101694915,0.288135593220339,0.0338983050847458,0.0338983050847458,0.0338983050847458,0,0.203389830508475,0.0847457627118644,0.0338983050847458,0.0677966101694915,0.135593220338983,0.11864406779661,0.0338983050847458,0.203389830508475,0.0677966101694915,0.11864406779661,0.0508474576271186,0.0169491525423729,0.0169491525423729,59,"API_anx_clean"
"13",2019-01-13,0.0348837209302326,0.0116279069767442,0.290697674418605,0.0232558139534884,0.0465116279069767,0.0116279069767442,0.0116279069767442,0.267441860465116,0.0116279069767442,0.0116279069767442,0.0232558139534884,0.0232558139534884,0.127906976744186,0.0116279069767442,0.104651162790698,0.0930232558139535,0.0581395348837209,0.0116279069767442,0.0232558139534884,0.0232558139534884,86,"API_anx_clean"
"14",2019-01-14,0.102803738317757,0.0280373831775701,0.224299065420561,0.0373831775700935,0.0280373831775701,0.0280373831775701,0.00934579439252336,0.261682242990654,0.0373831775700935,0.0186915887850467,0.0280373831775701,0.0560747663551402,0.0747663551401869,0.0560747663551402,0.0934579439252336,0.0934579439252336,0.0560747663551402,0.0373831775700935,0.0654205607476635,0.00934579439252336,107,"API_anx_clean"
"15",2019-01-15,0.03125,0.0104166666666667,0.197916666666667,0.03125,0.0208333333333333,0.03125,0.03125,0.21875,0.0416666666666667,0.0104166666666667,0.0104166666666667,0.0520833333333333,0.0625,0.03125,0.197916666666667,0.135416666666667,0.0520833333333333,0.0208333333333333,0.0208333333333333,0,96,"API_anx_clean"
"16",2019-01-16,0,0.0112359550561798,0.134831460674157,0.0337078651685393,0.0224719101123595,0.0224719101123595,0.0224719101123595,0.134831460674157,0.0224719101123595,0.0112359550561798,0,0.134831460674157,0.0674157303370786,0.0112359550561798,0.202247191011236,0.0561797752808989,0.112359550561798,0,0.0112359550561798,0,89,"API_anx_clean"
"17",2019-01-17,0.0357142857142857,0.0476190476190476,0.178571428571429,0.0238095238095238,0.0119047619047619,0.0595238095238095,0,0.238095238095238,0.0714285714285714,0.0357142857142857,0.0595238095238095,0.0238095238095238,0.142857142857143,0.0238095238095238,0.0476190476190476,0.0357142857142857,0.0714285714285714,0.0238095238095238,0.0952380952380952,0.0119047619047619,84,"API_anx_clean"
"18",2019-01-18,0.037037037037037,0.0987654320987654,0.234567901234568,0.0493827160493827,0.0123456790123457,0.0617283950617284,0,0.197530864197531,0.0246913580246914,0.0246913580246914,0.0493827160493827,0.0493827160493827,0.0617283950617284,0,0.0740740740740741,0.0617283950617284,0.0246913580246914,0.0123456790123457,0.037037037037037,0,81,"API_anx_clean"
"19",2019-01-19,0.0821917808219178,0.0821917808219178,0.287671232876712,0.0547945205479452,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.246575342465753,0.0136986301369863,0,0.0273972602739726,0.0547945205479452,0.0410958904109589,0,0.150684931506849,0.0684931506849315,0.0821917808219178,0.0547945205479452,0.0547945205479452,0.0136986301369863,73,"API_anx_clean"
"20",2019-01-20,0.072463768115942,0.0579710144927536,0.304347826086957,0.0434782608695652,0.0434782608695652,0.0289855072463768,0.0144927536231884,0.36231884057971,0.0144927536231884,0.0289855072463768,0.0144927536231884,0.0289855072463768,0.144927536231884,0,0.260869565217391,0.0289855072463768,0.115942028985507,0.0144927536231884,0.0289855072463768,0.0144927536231884,69,"API_anx_clean"
"21",2019-01-21,0.0365853658536585,0.0609756097560976,0.25609756097561,0.0487804878048781,0.024390243902439,0.0365853658536585,0.0365853658536585,0.304878048780488,0.024390243902439,0.024390243902439,0.0731707317073171,0.0121951219512195,0.0853658536585366,0,0.0853658536585366,0.024390243902439,0.0365853658536585,0,0.0487804878048781,0.0121951219512195,82,"API_anx_clean"
"22",2019-01-22,0.0384615384615385,0.0769230769230769,0.192307692307692,0.0128205128205128,0.0256410256410256,0.0512820512820513,0.0128205128205128,0.269230769230769,0.0512820512820513,0.0128205128205128,0.0769230769230769,0.0384615384615385,0.141025641025641,0,0.141025641025641,0.0897435897435897,0.0897435897435897,0.0128205128205128,0.0384615384615385,0,78,"API_anx_clean"
"23",2019-01-23,0.0388349514563107,0,0.242718446601942,0.0388349514563107,0.00970873786407767,0,0.0194174757281553,0.242718446601942,0.029126213592233,0.0485436893203883,0.00970873786407767,0.0194174757281553,0.106796116504854,0.0388349514563107,0.106796116504854,0.0679611650485437,0.029126213592233,0.0194174757281553,0.0776699029126214,0.029126213592233,103,"API_anx_clean"
"24",2019-01-24,0.0352941176470588,0.0705882352941176,0.258823529411765,0.0117647058823529,0.0352941176470588,0.0235294117647059,0.0235294117647059,0.294117647058824,0,0,0.0588235294117647,0.0352941176470588,0.176470588235294,0.0470588235294118,0.117647058823529,0.0823529411764706,0.0588235294117647,0.0235294117647059,0.0470588235294118,0.0235294117647059,85,"API_anx_clean"
"25",2019-01-25,0.16,0.04,0.213333333333333,0.04,0.0266666666666667,0.0266666666666667,0.0133333333333333,0.213333333333333,0.0266666666666667,0.0533333333333333,0.0933333333333333,0.0133333333333333,0.0933333333333333,0.0133333333333333,0.12,0.0933333333333333,0.0533333333333333,0.04,0.0266666666666667,0.0133333333333333,75,"API_anx_clean"
"26",2019-01-26,0.0422535211267606,0.0563380281690141,0.0563380281690141,0,0.0422535211267606,0.0563380281690141,0.028169014084507,0.140845070422535,0.028169014084507,0.028169014084507,0.028169014084507,0.028169014084507,0.126760563380282,0.0140845070422535,0.126760563380282,0.0704225352112676,0.028169014084507,0.0140845070422535,0.0845070422535211,0,71,"API_anx_clean"
"27",2019-01-27,0.0485436893203883,0.0485436893203883,0.320388349514563,0.029126213592233,0.0388349514563107,0.00970873786407767,0.0194174757281553,0.29126213592233,0.029126213592233,0,0.0485436893203883,0.0194174757281553,0.116504854368932,0.0194174757281553,0.087378640776699,0.087378640776699,0.0388349514563107,0.0388349514563107,0.029126213592233,0.0194174757281553,103,"API_anx_clean"
"28",2019-01-28,0.0365853658536585,0.024390243902439,0.195121951219512,0.0487804878048781,0.0121951219512195,0.0365853658536585,0.0121951219512195,0.182926829268293,0.0365853658536585,0,0.0121951219512195,0.024390243902439,0.109756097560976,0.024390243902439,0.158536585365854,0.0975609756097561,0.0365853658536585,0,0.0609756097560976,0.024390243902439,82,"API_anx_clean"
"29",2019-01-29,0.0114942528735632,0.0229885057471264,0.183908045977011,0.0459770114942529,0.0344827586206897,0.0804597701149425,0,0.195402298850575,0.0229885057471264,0.0114942528735632,0.0574712643678161,0.0919540229885057,0.0689655172413793,0,0.218390804597701,0.0574712643678161,0.103448275862069,0.0114942528735632,0.0114942528735632,0,87,"API_anx_clean"
"30",2019-01-30,0.00970873786407767,0.00970873786407767,0.262135922330097,0.0679611650485437,0.0388349514563107,0.029126213592233,0.00970873786407767,0.29126213592233,0.029126213592233,0,0.0194174757281553,0.00970873786407767,0.0388349514563107,0.029126213592233,0.135922330097087,0.0679611650485437,0.0388349514563107,0,0.029126213592233,0.0388349514563107,103,"API_anx_clean"
"31",2019-01-31,0.0555555555555556,0.0333333333333333,0.233333333333333,0.0555555555555556,0.0333333333333333,0.0333333333333333,0.0111111111111111,0.233333333333333,0.0444444444444444,0,0.0222222222222222,0.0333333333333333,0.1,0.0111111111111111,0.111111111111111,0.0888888888888889,0.0222222222222222,0.0111111111111111,0.0333333333333333,0,90,"API_anx_clean"
"32",2019-02-01,0.0229885057471264,0.0459770114942529,0.0919540229885057,0,0.0114942528735632,0.0344827586206897,0.0344827586206897,0.172413793103448,0.0114942528735632,0,0.0344827586206897,0.0114942528735632,0.0804597701149425,0.0114942528735632,0.137931034482759,0.0919540229885057,0.0344827586206897,0,0.0574712643678161,0.0114942528735632,87,"API_anx_clean"
"33",2019-02-02,0.0657894736842105,0.0131578947368421,0.197368421052632,0.0526315789473684,0.0263157894736842,0.0131578947368421,0.0131578947368421,0.25,0.0394736842105263,0,0,0.0131578947368421,0.105263157894737,0.0394736842105263,0.236842105263158,0.105263157894737,0.0131578947368421,0,0.0789473684210526,0.0263157894736842,76,"API_anx_clean"
"34",2019-02-03,0.024390243902439,0.024390243902439,0.219512195121951,0.024390243902439,0.0121951219512195,0.0609756097560976,0,0.219512195121951,0,0.024390243902439,0.024390243902439,0.0365853658536585,0.121951219512195,0.0121951219512195,0.158536585365854,0.0731707317073171,0.0975609756097561,0.024390243902439,0.0365853658536585,0.024390243902439,82,"API_anx_clean"
"35",2019-02-04,0.0289855072463768,0.0507246376811594,0.289855072463768,0.036231884057971,0.0144927536231884,0.0217391304347826,0.0144927536231884,0.253623188405797,0.0144927536231884,0.0144927536231884,0.0507246376811594,0.0217391304347826,0.101449275362319,0.0217391304347826,0.0942028985507246,0.130434782608696,0.0289855072463768,0.0289855072463768,0.0507246376811594,0.0217391304347826,138,"API_anx_clean"
"36",2019-02-05,0.015625,0.0546875,0.2578125,0,0,0.0546875,0.015625,0.2734375,0.015625,0.015625,0.015625,0.0703125,0.0703125,0.03125,0.15625,0.0703125,0.0859375,0.015625,0.0234375,0.0078125,128,"API_anx_clean"
"37",2019-02-06,0.0158730158730159,0.0238095238095238,0.238095238095238,0.0793650793650794,0.0238095238095238,0.0634920634920635,0,0.30952380952381,0.0158730158730159,0.0158730158730159,0.00793650793650794,0.0555555555555556,0.142857142857143,0.0317460317460317,0.0714285714285714,0.0476190476190476,0.0317460317460317,0.00793650793650794,0.0476190476190476,0.0396825396825397,126,"API_anx_clean"
"38",2019-02-07,0.04,0.03,0.39,0.02,0,0.02,0.02,0.4,0.04,0.01,0.02,0,0.11,0.03,0.1,0.15,0.02,0,0.08,0.01,100,"API_anx_clean"
