"","Date","air_travel","banking","death","divine","envy","gain","independence","injury","masculine","negotiate","payment","programming","reading","religion","sleep","swearing_terms","technology","tourism","weakness","worship","count","label"
"1",2020-02-05,0.0187793427230047,0.0516431924882629,0.971830985915493,0.068075117370892,0.0140845070422535,0.0422535211267606,0.0211267605633803,0.570422535211268,0.0610328638497653,0.00938967136150235,0.0586854460093897,0.0258215962441315,0.10093896713615,0.0375586854460094,0.0845070422535211,0.0586854460093897,0.0375586854460094,0.0234741784037559,0.0164319248826291,0.0375586854460094,426,"mw_suicide_clean"
"2",2020-02-19,0.0360902255639098,0.0721804511278196,0.95187969924812,0.0406015037593985,0.0165413533834586,0.0451127819548872,0.0165413533834586,0.560902255639098,0.0526315789473684,0.0180451127819549,0.0556390977443609,0.0421052631578947,0.105263157894737,0.0180451127819549,0.0586466165413534,0.0706766917293233,0.0616541353383459,0.0180451127819549,0.0210526315789474,0.0225563909774436,665,"mw_suicide_clean"
"3",2020-03-04,0.0153846153846154,0.0527472527472527,0.87032967032967,0.0175824175824176,0.0175824175824176,0.0461538461538462,0.0153846153846154,0.507692307692308,0.0395604395604396,0.0373626373626374,0.0527472527472527,0.0285714285714286,0.0945054945054945,0.0241758241758242,0.0703296703296703,0.0549450549450549,0.0549450549450549,0.010989010989011,0.0197802197802198,0.0175824175824176,455,"mw_suicide_clean"
"4",2020-03-18,0.0234192037470726,0.0749414519906323,1.22014051522248,0.0398126463700234,0.0187353629976581,0.0304449648711944,0.00702576112412178,0.68384074941452,0.0351288056206089,0.0140515222482436,0.0889929742388759,0.0562060889929742,0.0655737704918033,0.0117096018735363,0.0702576112412178,0.103044496487119,0.0655737704918033,0.0327868852459016,0.0281030444964871,0.00936768149882904,427,"mw_suicide_clean"
"5",2020-04-01,0.0132978723404255,0.0611702127659574,1.42287234042553,0.0478723404255319,0.0212765957446809,0.0212765957446809,0.00531914893617021,0.789893617021277,0.0558510638297872,0.0186170212765957,0.0558510638297872,0.0345744680851064,0.148936170212766,0.0265957446808511,0.0558510638297872,0.0718085106382979,0.0718085106382979,0.0212765957446809,0.0531914893617021,0.0345744680851064,376,"mw_suicide_clean"
"6",2020-04-15,0.0172413793103448,0.0718390804597701,1.09195402298851,0.0201149425287356,0.0201149425287356,0.0373563218390805,0.0229885057471264,0.632183908045977,0.0517241379310345,0.014367816091954,0.0574712643678161,0.0402298850574713,0.0977011494252874,0.014367816091954,0.0747126436781609,0.0459770114942529,0.0718390804597701,0.0201149425287356,0.0229885057471264,0.0114942528735632,348,"mw_suicide_clean"
"7",2020-05-06,0.025,0.0681818181818182,1.375,0.0454545454545455,0.00909090909090909,0.0636363636363636,0.0159090909090909,0.825,0.0772727272727273,0.00909090909090909,0.0659090909090909,0.0454545454545455,0.0818181818181818,0.0340909090909091,0.0568181818181818,0.0613636363636364,0.136363636363636,0.0113636363636364,0.0295454545454545,0.0272727272727273,440,"mw_suicide_clean"
"8",2020-05-20,0.0120192307692308,0.0625,1.15865384615385,0.0552884615384615,0.0216346153846154,0.0336538461538462,0.00480769230769231,0.670673076923077,0.0745192307692308,0.00961538461538462,0.0528846153846154,0.0360576923076923,0.112980769230769,0.0336538461538462,0.0865384615384615,0.0673076923076923,0.0745192307692308,0.0120192307692308,0.0336538461538462,0.0432692307692308,416,"mw_suicide_clean"
"9",2020-06-03,0.0204081632653061,0.043731778425656,0.87463556851312,0.0524781341107872,0.043731778425656,0.0379008746355685,0.0204081632653061,0.565597667638484,0.0524781341107872,0.0174927113702624,0.0553935860058309,0.0291545189504373,0.110787172011662,0.0466472303206997,0.075801749271137,0.0466472303206997,0.0495626822157434,0.0349854227405248,0.032069970845481,0.0291545189504373,343,"mw_suicide_clean"
"10",2020-06-17,0.00216919739696312,0.0607375271149675,0.978308026030369,0.0498915401301518,0.0216919739696312,0.0477223427331887,0.0303687635574837,0.603036876355748,0.0607375271149675,0.00867678958785249,0.0498915401301518,0.0238611713665944,0.106290672451193,0.0368763557483731,0.0867678958785249,0.0802603036876356,0.0759219088937093,0.00867678958785249,0.0151843817787419,0.0368763557483731,461,"mw_suicide_clean"
"11",2020-07-01,0.00649350649350649,0.233766233766234,0.685064935064935,0.0292207792207792,0.0227272727272727,0.0211038961038961,0.0162337662337662,0.439935064935065,0.0665584415584416,0.0194805194805195,0.237012987012987,0.0243506493506494,0.0941558441558442,0.0373376623376623,0.0892857142857143,0.051948051948052,0.0357142857142857,0.012987012987013,0.0227272727272727,0.0373376623376623,616,"mw_suicide_clean"
"12",2020-07-15,0.00444444444444444,0.0466666666666667,0.891111111111111,0.0377777777777778,0.0133333333333333,0.0311111111111111,0.0155555555555556,0.528888888888889,0.0977777777777778,0.00888888888888889,0.0422222222222222,0.0466666666666667,0.186666666666667,0.0355555555555556,0.0666666666666667,0.111111111111111,0.06,0.0111111111111111,0.0488888888888889,0.0355555555555556,450,"mw_suicide_clean"
"13",2020-08-05,0.00523560209424084,0.0340314136125654,0.913612565445026,0.0575916230366492,0.0183246073298429,0.0183246073298429,0.0104712041884817,0.520942408376963,0.0837696335078534,0.0104712041884817,0.0340314136125654,0.0340314136125654,0.0994764397905759,0.0445026178010471,0.0732984293193717,0.0523560209424084,0.0549738219895288,0.0157068062827225,0.0261780104712042,0.0471204188481675,382,"mw_suicide_clean"
"14",2020-08-19,0.0405063291139241,0.10126582278481,1.07341772151899,0.0405063291139241,0.0253164556962025,0.0278481012658228,0.0177215189873418,0.668354430379747,0.0962025316455696,0.0253164556962025,0.0835443037974684,0.0177215189873418,0.0987341772151899,0.0354430379746835,0.0911392405063291,0.0658227848101266,0.030379746835443,0.0227848101265823,0.0278481012658228,0.0278481012658228,395,"mw_suicide_clean"
"15",2020-09-02,0.0130434782608696,0.0478260869565217,0.88695652173913,0.041304347826087,0.0304347826086957,0.0239130434782609,0.0304347826086957,0.532608695652174,0.182608695652174,0.0282608695652174,0.0456521739130435,0.0456521739130435,0.104347826086957,0.0260869565217391,0.0565217391304348,0.0717391304347826,0.0630434782608696,0.0217391304347826,0.0347826086956522,0.0239130434782609,460,"mw_suicide_clean"
"16",2020-09-16,0.0174129353233831,0.0323383084577114,0.875621890547264,0.0398009950248756,0.0223880597014925,0.0199004975124378,0.00746268656716418,0.54228855721393,0.0845771144278607,0.00746268656716418,0.0373134328358209,0.027363184079602,0.131840796019901,0.0248756218905473,0.0671641791044776,0.0945273631840796,0.0497512437810945,0.0174129353233831,0.027363184079602,0.0174129353233831,402,"mw_suicide_clean"
