"","Date","air_travel","banking","death","divine","envy","gain","independence","injury","masculine","negotiate","payment","programming","reading","religion","sleep","swearing_terms","technology","tourism","weakness","worship","count","label"
"27",2020-01-27,0.0675675675675676,0.0405405405405405,0.432432432432432,0.0135135135135135,0.0135135135135135,0.0135135135135135,0,0.405405405405405,0.0135135135135135,0.0135135135135135,0.0945945945945946,0.986486486486487,0.135135135135135,0.027027027027027,0.0540540540540541,0.0405405405405405,1.04054054054054,0.121621621621622,0.0405405405405405,0.0135135135135135,74,"API_covid_clean"
"28",2020-01-28,0.0526315789473684,0.0210526315789474,0.410526315789474,0.0526315789473684,0,0.0210526315789474,0,0.347368421052632,0.0631578947368421,0,0.0315789473684211,0.91578947368421,0.0210526315789474,0.0105263157894737,0.0105263157894737,0.0421052631578947,0.91578947368421,0.0842105263157895,0.0105263157894737,0.0210526315789474,95,"API_covid_clean"
"29",2020-01-29,0.0650406504065041,0.024390243902439,0.227642276422764,0.0650406504065041,0.00813008130081301,0.016260162601626,0,0.195121951219512,0.032520325203252,0,0,0.910569105691057,0.0569105691056911,0.016260162601626,0.032520325203252,0.105691056910569,0.934959349593496,0.016260162601626,0.032520325203252,0.0487804878048781,123,"API_covid_clean"
"30",2020-01-30,0.0818713450292398,0.0409356725146199,0.245614035087719,0.0350877192982456,0.00584795321637427,0.0292397660818713,0.00584795321637427,0.239766081871345,0.0350877192982456,0.0292397660818713,0.0584795321637427,0.847953216374269,0.0409356725146199,0.0175438596491228,0.0350877192982456,0.0935672514619883,0.87719298245614,0.0292397660818713,0.0175438596491228,0,171,"API_covid_clean"
"31",2020-01-31,0.0915254237288136,0.0406779661016949,0.186440677966102,0.0305084745762712,0,0.023728813559322,0.00677966101694915,0.203389830508475,0.0474576271186441,0.0135593220338983,0.0644067796610169,0.915254237288136,0.0508474576271186,0.023728813559322,0.0610169491525424,0.0677966101694915,0.922033898305085,0.0372881355932203,0.00338983050847458,0.0169491525423729,295,"API_covid_clean"
"32",2020-02-01,0.0310077519379845,0.0387596899224806,0.201550387596899,0.062015503875969,0.0155038759689922,0.0310077519379845,0.00775193798449612,0.209302325581395,0.0465116279069767,0.00775193798449612,0.0310077519379845,0.75968992248062,0.062015503875969,0.0387596899224806,0.0465116279069767,0.0930232558139535,0.782945736434108,0.0310077519379845,0.00775193798449612,0.0542635658914729,129,"API_covid_clean"
"33",2020-02-02,0.0991735537190083,0.0247933884297521,0.28099173553719,0.0495867768595041,0,0.0165289256198347,0.00826446280991736,0.214876033057851,0.0495867768595041,0,0.0330578512396694,0.84297520661157,0.0578512396694215,0.0495867768595041,0.0495867768595041,0.0991735537190083,0.859504132231405,0.0330578512396694,0.0330578512396694,0.0330578512396694,121,"API_covid_clean"
"34",2020-02-03,0.0898876404494382,0.0224719101123595,0.157303370786517,0.0449438202247191,0,0.0224719101123595,0,0.247191011235955,0.0337078651685393,0,0.0112359550561798,0.97752808988764,0.0561797752808989,0.0224719101123595,0.0224719101123595,0.0112359550561798,1,0.0224719101123595,0.0337078651685393,0.0224719101123595,89,"API_covid_clean"
"35",2020-02-04,0.0256410256410256,0.0256410256410256,0.102564102564103,0,0,0.0384615384615385,0,0.141025641025641,0.0512820512820513,0.0128205128205128,0.0769230769230769,0.871794871794872,0.0384615384615385,0.0128205128205128,0.0769230769230769,0.0128205128205128,0.884615384615385,0.0769230769230769,0.0256410256410256,0.0128205128205128,78,"API_covid_clean"
"36",2020-02-05,0.114754098360656,0.0655737704918033,0.114754098360656,0.0163934426229508,0,0.0655737704918033,0.0327868852459016,0.0983606557377049,0.0163934426229508,0.0163934426229508,0.0819672131147541,0.80327868852459,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0491803278688525,0.80327868852459,0.0327868852459016,0.0491803278688525,0,61,"API_covid_clean"
"37",2020-02-06,0.0795454545454545,0.0227272727272727,0.215909090909091,0.0681818181818182,0.0227272727272727,0.0340909090909091,0,0.136363636363636,0.0340909090909091,0.0113636363636364,0.0113636363636364,0.875,0.0795454545454545,0.0227272727272727,0.0568181818181818,0.0454545454545455,0.909090909090909,0,0.0227272727272727,0.0227272727272727,88,"API_covid_clean"
"38",2020-02-07,0.0515463917525773,0.0103092783505155,0.525773195876289,0.0309278350515464,0.0103092783505155,0.0515463917525773,0.0206185567010309,0.43298969072165,0.0412371134020619,0.0206185567010309,0.0103092783505155,0.835051546391753,0.0721649484536082,0.0412371134020619,0.0515463917525773,0.0206185567010309,0.845360824742268,0.0618556701030928,0.0103092783505155,0.0206185567010309,97,"API_covid_clean"
"39",2020-02-08,0.0531914893617021,0.0425531914893617,0.361702127659574,0,0.0106382978723404,0.0319148936170213,0,0.223404255319149,0.0638297872340425,0.0106382978723404,0.0212765957446809,0.861702127659574,0.0425531914893617,0.0106382978723404,0.0106382978723404,0.0638297872340425,0.882978723404255,0.0531914893617021,0.0212765957446809,0.0212765957446809,94,"API_covid_clean"
"40",2020-02-09,0.0517241379310345,0.0172413793103448,0.310344827586207,0.0517241379310345,0,0,0.0172413793103448,0.275862068965517,0.0517241379310345,0.0172413793103448,0.0517241379310345,0.844827586206897,0.0172413793103448,0.0172413793103448,0.0344827586206897,0.0862068965517241,0.810344827586207,0.0344827586206897,0.0172413793103448,0.0344827586206897,58,"API_covid_clean"
"41",2020-02-10,0.03125,0,0.333333333333333,0.0208333333333333,0.0104166666666667,0.0104166666666667,0,0.34375,0.0729166666666667,0,0.0104166666666667,0.875,0.104166666666667,0.0104166666666667,0.09375,0.0729166666666667,0.895833333333333,0.0208333333333333,0.03125,0.0104166666666667,96,"API_covid_clean"
"42",2020-02-11,0.0618556701030928,0.0103092783505155,0.237113402061856,0.0309278350515464,0,0.0103092783505155,0,0.247422680412371,0.0927835051546392,0.0103092783505155,0.0309278350515464,0.762886597938144,0.0824742268041237,0,0.0309278350515464,0.0515463917525773,0.752577319587629,0.0412371134020619,0.0206185567010309,0.0103092783505155,97,"API_covid_clean"
"43",2020-02-12,0.0238095238095238,0.0238095238095238,0.166666666666667,0.0396825396825397,0,0.0555555555555556,0.00793650793650794,0.214285714285714,0.0476190476190476,0.00793650793650794,0.0317460317460317,0.865079365079365,0.0952380952380952,0.00793650793650794,0.0317460317460317,0.0793650793650794,0.888888888888889,0.0158730158730159,0.0317460317460317,0.00793650793650794,126,"API_covid_clean"
"44",2020-02-13,0.0192307692307692,0.0384615384615385,0.240384615384615,0.0384615384615385,0.0288461538461538,0.0384615384615385,0,0.230769230769231,0.0480769230769231,0.0192307692307692,0.0288461538461538,0.778846153846154,0.0769230769230769,0.00961538461538462,0,0.0769230769230769,0.788461538461538,0,0.0288461538461538,0.00961538461538462,104,"API_covid_clean"
"45",2020-02-14,0.13265306122449,0.0408163265306122,0.204081632653061,0.0816326530612245,0,0.0204081632653061,0.0102040816326531,0.204081632653061,0.0204081632653061,0,0.0408163265306122,0.683673469387755,0,0.0816326530612245,0.0408163265306122,0.0204081632653061,0.693877551020408,0.0204081632653061,0.0102040816326531,0.0918367346938776,98,"API_covid_clean"
"46",2020-02-15,0.138888888888889,0.0138888888888889,0.305555555555556,0.0277777777777778,0,0.0416666666666667,0.0277777777777778,0.319444444444444,0.0416666666666667,0.0416666666666667,0.0277777777777778,0.777777777777778,0.0416666666666667,0.0138888888888889,0.0555555555555556,0.0416666666666667,0.875,0.0694444444444444,0.0277777777777778,0,72,"API_covid_clean"
"47",2020-02-16,0,0.0555555555555556,0.12962962962963,0.0555555555555556,0,0.037037037037037,0.0185185185185185,0.111111111111111,0.037037037037037,0,0.0555555555555556,0.925925925925926,0.0185185185185185,0.0185185185185185,0.0925925925925926,0.0925925925925926,0.944444444444444,0.0555555555555556,0.0185185185185185,0.0185185185185185,54,"API_covid_clean"
"48",2020-02-17,0.0434782608695652,0.108695652173913,0.173913043478261,0.0652173913043478,0,0.0869565217391304,0,0.391304347826087,0.108695652173913,0.0652173913043478,0.0652173913043478,0.869565217391304,0.0652173913043478,0,0.0652173913043478,0.0652173913043478,0.91304347826087,0.0652173913043478,0,0.0217391304347826,46,"API_covid_clean"
"49",2020-02-18,0.0227272727272727,0.0113636363636364,0.363636363636364,0,0.0113636363636364,0.113636363636364,0.0454545454545455,0.340909090909091,0.0340909090909091,0.0340909090909091,0.0113636363636364,0.875,0.102272727272727,0,0.0454545454545455,0.0340909090909091,0.875,0.0454545454545455,0.0340909090909091,0,88,"API_covid_clean"
"50",2020-02-19,0.0754716981132075,0.0754716981132075,0.415094339622642,0.0754716981132075,0.0188679245283019,0.0566037735849057,0,0.39622641509434,0.0377358490566038,0.0188679245283019,0.0188679245283019,0.773584905660377,0.0754716981132075,0.0188679245283019,0,0,0.792452830188679,0.0188679245283019,0.0188679245283019,0.0377358490566038,53,"API_covid_clean"
"51",2020-02-20,0.0588235294117647,0.0588235294117647,0.294117647058824,0.0588235294117647,0,0.0784313725490196,0,0.254901960784314,0.117647058823529,0.0196078431372549,0.0588235294117647,0.607843137254902,0.0588235294117647,0.0588235294117647,0.0392156862745098,0.0588235294117647,0.627450980392157,0.0980392156862745,0,0.0588235294117647,51,"API_covid_clean"
"52",2020-02-21,0.0625,0.0625,0.359375,0.078125,0,0.078125,0,0.359375,0.015625,0.015625,0,0.734375,0.078125,0.09375,0.046875,0.09375,0.765625,0.09375,0.015625,0.078125,64,"API_covid_clean"
"53",2020-02-22,0.0888888888888889,0,0.422222222222222,0.0444444444444444,0,0,0,0.422222222222222,0.0222222222222222,0,0,0.888888888888889,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.0666666666666667,0.911111111111111,0,0.0444444444444444,0.0222222222222222,45,"API_covid_clean"
"54",2020-02-23,0.0803571428571429,0.0267857142857143,0.232142857142857,0.0982142857142857,0.00892857142857143,0.0178571428571429,0.0178571428571429,0.232142857142857,0.0446428571428571,0.00892857142857143,0.0357142857142857,0.696428571428571,0.0714285714285714,0.0625,0.0178571428571429,0.0625,0.660714285714286,0.0982142857142857,0.0178571428571429,0.0714285714285714,112,"API_covid_clean"
"55",2020-02-24,0.107692307692308,0.0153846153846154,0.238461538461538,0.0153846153846154,0.0153846153846154,0.0307692307692308,0.00769230769230769,0.292307692307692,0.0153846153846154,0.0384615384615385,0.0461538461538462,0.715384615384615,0.0307692307692308,0.00769230769230769,0.0692307692307692,0.0461538461538462,0.730769230769231,0.0692307692307692,0.0230769230769231,0.0153846153846154,130,"API_covid_clean"
"56",2020-02-25,0.0871794871794872,0.0461538461538462,0.194871794871795,0.0307692307692308,0.00512820512820513,0.0358974358974359,0.0153846153846154,0.235897435897436,0.0461538461538462,0.0205128205128205,0.041025641025641,0.687179487179487,0.0512820512820513,0.00512820512820513,0.0615384615384615,0.0512820512820513,0.697435897435897,0.0512820512820513,0.0205128205128205,0.0153846153846154,195,"API_covid_clean"
"57",2020-02-26,0.0923076923076923,0.0807692307692308,0.176923076923077,0.0423076923076923,0,0.0307692307692308,0.00384615384615385,0.180769230769231,0.0115384615384615,0.0153846153846154,0.0461538461538462,0.696153846153846,0.0615384615384615,0.0153846153846154,0.0730769230769231,0.0653846153846154,0.703846153846154,0.0615384615384615,0.00769230769230769,0.0269230769230769,260,"API_covid_clean"
"58",2020-02-27,0.0838323353293413,0.0359281437125748,0.245508982035928,0.0568862275449102,0.00598802395209581,0.0329341317365269,0.00598802395209581,0.245508982035928,0.0209580838323353,0.0119760479041916,0.0329341317365269,0.70059880239521,0.0568862275449102,0.0269461077844311,0.0449101796407186,0.0538922155688623,0.70059880239521,0.0538922155688623,0.0389221556886228,0.029940119760479,334,"API_covid_clean"
"59",2020-02-28,0.0457831325301205,0.0674698795180723,0.255421686746988,0.0265060240963855,0.00240963855421687,0.0385542168674699,0.00963855421686747,0.243373493975904,0.0506024096385542,0.0168674698795181,0.0795180722891566,0.679518072289157,0.0433734939759036,0.0192771084337349,0.0337349397590361,0.0409638554216867,0.674698795180723,0.0337349397590361,0.0313253012048193,0.0216867469879518,415,"API_covid_clean"
"60",2020-02-29,0.0638297872340425,0.0543735224586288,0.212765957446809,0.049645390070922,0.00709219858156028,0.033096926713948,0.00709219858156028,0.198581560283688,0.0283687943262411,0.0189125295508274,0.0638297872340425,0.697399527186761,0.0780141843971631,0.0236406619385343,0.0283687943262411,0.0520094562647754,0.716312056737589,0.0425531914893617,0.0354609929078014,0.016548463356974,423,"API_covid_clean"
"61",2020-03-01,0.027027027027027,0.0486486486486487,0.210810810810811,0.0351351351351351,0.0027027027027027,0.0351351351351351,0.00540540540540541,0.256756756756757,0.0324324324324324,0.0216216216216216,0.0459459459459459,0.697297297297297,0.0594594594594595,0.0378378378378378,0.0378378378378378,0.0378378378378378,0.697297297297297,0.0243243243243243,0.0324324324324324,0.027027027027027,370,"API_covid_clean"
"62",2020-03-02,0.061576354679803,0.0566502463054187,0.251231527093596,0.0689655172413793,0.0123152709359606,0.041871921182266,0.0172413793103448,0.263546798029557,0.0344827586206897,0.0295566502463054,0.0566502463054187,0.694581280788177,0.0369458128078818,0.0369458128078818,0.0344827586206897,0.0566502463054187,0.70935960591133,0.0443349753694581,0.0394088669950739,0.0492610837438424,406,"API_covid_clean"
"63",2020-03-03,0.0352112676056338,0.10093896713615,0.223004694835681,0.0586854460093897,0.00234741784037559,0.028169014084507,0.00234741784037559,0.190140845070423,0.0352112676056338,0.0211267605633803,0.0892018779342723,0.561032863849765,0.0727699530516432,0.0328638497652582,0.0234741784037559,0.0352112676056338,0.549295774647887,0.0305164319248826,0.0211267605633803,0.0375586854460094,426,"API_covid_clean"
"64",2020-03-04,0.0518867924528302,0.0518867924528302,0.245283018867925,0.035377358490566,0.00471698113207547,0.0330188679245283,0.00943396226415094,0.172169811320755,0.0330188679245283,0.0188679245283019,0.044811320754717,0.525943396226415,0.0471698113207547,0.0188679245283019,0.0283018867924528,0.044811320754717,0.523584905660377,0.0400943396226415,0.0165094339622642,0.0259433962264151,424,"API_covid_clean"
"65",2020-03-05,0.0495283018867925,0.0707547169811321,0.39622641509434,0.0400943396226415,0.0117924528301887,0.0471698113207547,0.00471698113207547,0.325471698113208,0.0306603773584906,0.0283018867924528,0.0849056603773585,0.709905660377358,0.0518867924528302,0.0188679245283019,0.0165094339622642,0.0707547169811321,0.716981132075472,0.0306603773584906,0.0495283018867925,0.0165094339622642,424,"API_covid_clean"
"66",2020-03-06,0.0325581395348837,0.0581395348837209,0.246511627906977,0.0418604651162791,0.00232558139534884,0.0325581395348837,0.013953488372093,0.204651162790698,0.0441860465116279,0.013953488372093,0.0790697674418605,0.611627906976744,0.0558139534883721,0.0255813953488372,0.0302325581395349,0.0465116279069767,0.690697674418605,0.0232558139534884,0.0348837209302326,0.0348837209302326,430,"API_covid_clean"
"67",2020-03-07,0.0579710144927536,0.036231884057971,0.239130434782609,0.0410628019323672,0.00241545893719807,0.036231884057971,0.0072463768115942,0.239130434782609,0.0169082125603865,0.0193236714975845,0.101449275362319,0.652173913043478,0.0386473429951691,0.0241545893719807,0.0386473429951691,0.0579710144927536,0.657004830917874,0.0241545893719807,0.0410628019323672,0.0169082125603865,414,"API_covid_clean"
"68",2020-03-08,0.0591016548463357,0.0378250591016548,0.215130023640662,0.0520094562647754,0.00236406619385343,0.0260047281323877,0.016548463356974,0.236406619385343,0.033096926713948,0.00945626477541371,0.0851063829787234,0.685579196217494,0.0472813238770686,0.049645390070922,0.0378250591016548,0.0520094562647754,0.683215130023641,0.0236406619385343,0.0307328605200946,0.0401891252955083,423,"API_covid_clean"
"69",2020-03-09,0.0707317073170732,0.0585365853658537,0.236585365853659,0.0414634146341463,0.00975609756097561,0.0390243902439024,0.0146341463414634,0.2,0.0268292682926829,0.00731707317073171,0.0682926829268293,0.504878048780488,0.0609756097560976,0.0268292682926829,0.00975609756097561,0.0487804878048781,0.507317073170732,0.0536585365853659,0.0317073170731707,0.0219512195121951,410,"API_covid_clean"
"70",2020-03-10,0.0346534653465347,0.0272277227722772,0.267326732673267,0.051980198019802,0.00495049504950495,0.0247524752475248,0.0123762376237624,0.254950495049505,0.0420792079207921,0.0099009900990099,0.0618811881188119,0.594059405940594,0.0495049504950495,0.0321782178217822,0.0396039603960396,0.0495049504950495,0.616336633663366,0.0297029702970297,0.0371287128712871,0.0346534653465347,404,"API_covid_clean"
"71",2020-03-11,0.0385487528344671,0.0476190476190476,0.238095238095238,0.0340136054421769,0.00453514739229025,0.0453514739229025,0.0136054421768707,0.222222222222222,0.0317460317460317,0.0136054421768707,0.0476190476190476,0.507936507936508,0.054421768707483,0.0204081632653061,0.0589569160997732,0.0861678004535147,0.519274376417234,0.0340136054421769,0.0340136054421769,0.0204081632653061,441,"API_covid_clean"
"72",2020-03-12,0.036036036036036,0.0698198198198198,0.216216216216216,0.0315315315315315,0.00900900900900901,0.0540540540540541,0.0045045045045045,0.227477477477477,0.0405405405405405,0.0225225225225225,0.0337837837837838,0.488738738738739,0.0247747747747748,0.0112612612612613,0.0585585585585586,0.112612612612613,0.513513513513513,0.027027027027027,0.0382882882882883,0.018018018018018,444,"API_covid_clean"
"73",2020-03-13,0.0334128878281623,0.0525059665871122,0.24582338902148,0.0429594272076372,0.00238663484486874,0.0525059665871122,0.0119331742243437,0.217183770883055,0.0334128878281623,0.0143198090692124,0.0620525059665871,0.41527446300716,0.0692124105011933,0.0214797136038186,0.0429594272076372,0.0739856801909308,0.412887828162291,0.0477326968973747,0.0572792362768496,0.0143198090692124,419,"API_covid_clean"
"74",2020-03-14,0.0607594936708861,0.0734177215189873,0.182278481012658,0.0506329113924051,0.00506329113924051,0.0405063291139241,0.0151898734177215,0.189873417721519,0.0227848101265823,0.0126582278481013,0.0734177215189873,0.430379746835443,0.0582278481012658,0.030379746835443,0.0405063291139241,0.0607594936708861,0.445569620253165,0.0379746835443038,0.030379746835443,0.0278481012658228,395,"API_covid_clean"
"75",2020-03-15,0.0210772833723653,0.0725995316159251,0.229508196721311,0.0351288056206089,0.0117096018735363,0.0491803278688525,0.00468384074941452,0.231850117096019,0.0234192037470726,0.00936768149882904,0.0725995316159251,0.454332552693208,0.0468384074941452,0.0444964871194379,0.0491803278688525,0.0772833723653396,0.442622950819672,0.0234192037470726,0.0304449648711944,0.0257611241217799,427,"API_covid_clean"
"76",2020-03-16,0.0160919540229885,0.0574712643678161,0.133333333333333,0.0252873563218391,0.00919540229885057,0.0137931034482759,0.0137931034482759,0.117241379310345,0.0344827586206897,0.00919540229885057,0.0597701149425287,0.517241379310345,0.0367816091954023,0.0252873563218391,0.0252873563218391,0.0505747126436782,0.526436781609195,0.0183908045977011,0.0367816091954023,0.0114942528735632,435,"API_covid_clean"
"77",2020-03-17,0.042654028436019,0.0781990521327014,0.172985781990521,0.0402843601895735,0.00947867298578199,0.0355450236966825,0.0213270142180095,0.16824644549763,0.0213270142180095,0.0118483412322275,0.0829383886255924,0.412322274881517,0.0710900473933649,0.014218009478673,0.037914691943128,0.0639810426540284,0.428909952606635,0.0260663507109005,0.0355450236966825,0.023696682464455,422,"API_covid_clean"
"78",2020-03-18,0.0464547677261614,0.0440097799511002,0.097799511002445,0.0244498777506112,0.00488997555012225,0.0440097799511002,0.0220048899755501,0.119804400977995,0.039119804400978,0.019559902200489,0.0611246943765281,0.400977995110024,0.0537897310513447,0.0146699266503667,0.039119804400978,0.0342298288508557,0.415647921760391,0.0268948655256724,0.0317848410757946,0.0122249388753056,409,"API_covid_clean"
"79",2020-03-19,0.0217391304347826,0.0676328502415459,0.21256038647343,0.0531400966183575,0.00966183574879227,0.0386473429951691,0.0120772946859903,0.171497584541063,0.0289855072463768,0.0241545893719807,0.0821256038647343,0.420289855072464,0.0652173913043478,0.0217391304347826,0.0265700483091787,0.0434782608695652,0.429951690821256,0.0241545893719807,0.0265700483091787,0.0314009661835749,414,"API_covid_clean"
"80",2020-03-20,0.0364077669902913,0.0970873786407767,0.235436893203884,0.0436893203883495,0.00485436893203883,0.0388349514563107,0.0194174757281553,0.174757281553398,0.0242718446601942,0.00728155339805825,0.0898058252427184,0.293689320388349,0.0558252427184466,0.0121359223300971,0.0752427184466019,0.058252427184466,0.303398058252427,0.0121359223300971,0.0364077669902913,0.0242718446601942,412,"API_covid_clean"
"81",2020-03-21,0.0242130750605327,0.0460048426150121,0.312348668280872,0.036319612590799,0.00968523002421308,0.0314769975786925,0.00484261501210654,0.234866828087167,0.0145278450363196,0.0217917675544794,0.0726392251815981,0.334140435835351,0.0581113801452785,0.0193704600484262,0.0435835351089588,0.0435835351089588,0.338983050847458,0.0435835351089588,0.0314769975786925,0.0193704600484262,413,"API_covid_clean"
"82",2020-03-22,0.037037037037037,0.0765432098765432,0.259259259259259,0.0320987654320988,0,0.0246913580246914,0.00246913580246914,0.222222222222222,0.0148148148148148,0.00987654320987654,0.0864197530864197,0.37283950617284,0.0716049382716049,0.0197530864197531,0.0197530864197531,0.0790123456790123,0.37283950617284,0.0197530864197531,0.0320987654320988,0.0172839506172839,405,"API_covid_clean"
