"","Date","air_travel","banking","death","divine","envy","gain","independence","injury","masculine","negotiate","payment","programming","reading","religion","sleep","swearing_terms","technology","tourism","weakness","worship","count","label"
"1",2019-01-01,0.0354609929078014,0.0118203309692671,0.0851063829787234,0.0283687943262411,0.00945626477541371,0.0141843971631206,0.00472813238770686,0.0591016548463357,0.0354609929078014,0.00472813238770686,0.00709219858156028,0.016548463356974,0.0732860520094563,0.00236406619385343,0.0685579196217494,0.335697399527187,0.0354609929078014,0.0212765957446809,0.0189125295508274,0.0141843971631206,423,"API_general_clean"
"2",2019-01-02,0.0245098039215686,0.0441176470588235,0.0563725490196078,0.0416666666666667,0.00980392156862745,0.0392156862745098,0.00735294117647059,0.0661764705882353,0.0318627450980392,0.00735294117647059,0.0490196078431373,0.0245098039215686,0.0882352941176471,0.00980392156862745,0.0514705882352941,0.316176470588235,0.0343137254901961,0.017156862745098,0.00735294117647059,0.017156862745098,408,"API_general_clean"
"3",2019-01-03,0.0287081339712919,0.0358851674641148,0.069377990430622,0.0311004784688995,0.0143540669856459,0.0191387559808612,0,0.0837320574162679,0.0574162679425837,0.0143540669856459,0.0526315789473684,0.0143540669856459,0.0717703349282297,0.00717703349282297,0.076555023923445,0.397129186602871,0.0143540669856459,0.0239234449760766,0.00717703349282297,0.00956937799043062,418,"API_general_clean"
"4",2019-01-04,0.0594059405940594,0.0420792079207921,0.0668316831683168,0.0272277227722772,0.00742574257425743,0.0371287128712871,0.00247524752475248,0.0792079207920792,0.0594059405940594,0.0123762376237624,0.0420792079207921,0.0297029702970297,0.0618811881188119,0.0123762376237624,0.0618811881188119,0.344059405940594,0.0247524752475248,0.0247524752475248,0.0123762376237624,0.0099009900990099,404,"API_general_clean"
"5",2019-01-05,0.0515970515970516,0.0393120393120393,0.105651105651106,0.0221130221130221,0.00737100737100737,0.0245700245700246,0.00491400491400491,0.085995085995086,0.0319410319410319,0.00491400491400491,0.0417690417690418,0.0196560196560197,0.0786240786240786,0.0122850122850123,0.0835380835380835,0.339066339066339,0.0245700245700246,0.0368550368550369,0.00491400491400491,0.0122850122850123,407,"API_general_clean"
"6",2019-01-06,0.0350877192982456,0.037593984962406,0.0701754385964912,0.0401002506265664,0.0075187969924812,0.0325814536340852,0.012531328320802,0.0952380952380952,0.0350877192982456,0.0175438596491228,0.0426065162907268,0.0100250626566416,0.0701754385964912,0.0225563909774436,0.0827067669172932,0.300751879699248,0.025062656641604,0.0401002506265664,0.0075187969924812,0.0275689223057644,399,"API_general_clean"
"7",2019-01-07,0.0330788804071247,0.0305343511450382,0.0737913486005089,0.0458015267175573,0.0203562340966921,0.0305343511450382,0.0152671755725191,0.099236641221374,0.0559796437659033,0.0152671755725191,0.0458015267175573,0.0229007633587786,0.119592875318066,0.0178117048346056,0.0330788804071247,0.307888040712468,0.0305343511450382,0.0279898218829517,0.0152671755725191,0.0203562340966921,393,"API_general_clean"
"8",2019-01-08,0.0441176470588235,0.0269607843137255,0.053921568627451,0.0367647058823529,0.00490196078431373,0.0269607843137255,0.0318627450980392,0.110294117647059,0.0220588235294118,0.0196078431372549,0.0416666666666667,0.0220588235294118,0.102941176470588,0.0343137254901961,0.0563725490196078,0.262254901960784,0.0514705882352941,0.0514705882352941,0.0269607843137255,0.0147058823529412,408,"API_general_clean"
"9",2019-01-09,0.0369458128078818,0.0394088669950739,0.0763546798029557,0.0197044334975369,0.0197044334975369,0.0369458128078818,0.00738916256157635,0.0935960591133005,0.041871921182266,0.0221674876847291,0.0467980295566502,0.0172413793103448,0.11576354679803,0.00246305418719212,0.0443349753694581,0.307881773399015,0.0295566502463054,0.0394088669950739,0.00246305418719212,0.0123152709359606,406,"API_general_clean"
"10",2019-01-10,0.0421545667447307,0.0444964871194379,0.0819672131147541,0.0327868852459016,0.0117096018735363,0.0398126463700234,0.00936768149882904,0.0772833723653396,0.0281030444964871,0.0187353629976581,0.0843091334894614,0.0163934426229508,0.0960187353629977,0.0117096018735363,0.0679156908665105,0.304449648711944,0.0374707259953162,0.0234192037470726,0.00702576112412178,0.0187353629976581,427,"API_general_clean"
"11",2019-01-11,0.0219512195121951,0.0365853658536585,0.0707317073170732,0.0341463414634146,0.0121951219512195,0.0195121951219512,0.0048780487804878,0.0731707317073171,0.0487804878048781,0.0195121951219512,0.0268292682926829,0.0146341463414634,0.0609756097560976,0.0268292682926829,0.0560975609756098,0.329268292682927,0.0170731707317073,0.024390243902439,0.00731707317073171,0.0219512195121951,410,"API_general_clean"
"12",2019-01-12,0.0388349514563107,0.029126213592233,0.0825242718446602,0.0364077669902913,0.00970873786407767,0.0242718446601942,0.0218446601941748,0.0946601941747573,0.0655339805825243,0.0121359223300971,0.0242718446601942,0.00970873786407767,0.0558252427184466,0.0315533980582524,0.0898058252427184,0.259708737864078,0.0169902912621359,0.0218446601941748,0.0121359223300971,0.0242718446601942,412,"API_general_clean"
"13",2019-01-13,0.0242718446601942,0.0242718446601942,0.058252427184466,0.0339805825242718,0.0145631067961165,0.0339805825242718,0.00242718446601942,0.0461165048543689,0.0631067961165049,0.0169902912621359,0.0242718446601942,0.00728155339805825,0.104368932038835,0.0242718446601942,0.0655339805825243,0.342233009708738,0.0169902912621359,0.0509708737864078,0.00485436893203883,0.0266990291262136,412,"API_general_clean"
"14",2019-01-14,0.0456730769230769,0.0168269230769231,0.0817307692307692,0.0216346153846154,0.00240384615384615,0.0168269230769231,0.0120192307692308,0.0649038461538462,0.0552884615384615,0.00961538461538462,0.0288461538461538,0.0168269230769231,0.122596153846154,0.0144230769230769,0.0504807692307692,0.293269230769231,0.0240384615384615,0.03125,0.00480769230769231,0.0144230769230769,416,"API_general_clean"
"15",2019-01-15,0.0444964871194379,0.053864168618267,0.0843091334894614,0.0351288056206089,0.00936768149882904,0.0327868852459016,0.0187353629976581,0.0725995316159251,0.0491803278688525,0.0140515222482436,0.0421545667447307,0.0257611241217799,0.0772833723653396,0.0281030444964871,0.053864168618267,0.388758782201405,0.0281030444964871,0.0398126463700234,0.0140515222482436,0.0257611241217799,427,"API_general_clean"
"16",2019-01-16,0.0433734939759036,0.0144578313253012,0.11566265060241,0.0216867469879518,0.00481927710843374,0.0337349397590361,0.0168674698795181,0.0843373493975904,0.0337349397590361,0.0120481927710843,0.0265060240963855,0.0144578313253012,0.101204819277108,0.0240963855421687,0.0626506024096386,0.334939759036145,0.036144578313253,0.0409638554216867,0.0072289156626506,0.00481927710843374,415,"API_general_clean"
"17",2019-01-17,0.0334128878281623,0.0190930787589499,0.0739856801909308,0.0334128878281623,0.0143198090692124,0.0238663484486874,0.00238663484486874,0.0644391408114559,0.0238663484486874,0.00715990453460621,0.0334128878281623,0.0190930787589499,0.0668257756563246,0.00238663484486874,0.0668257756563246,0.312649164677804,0.0214797136038186,0.0286396181384248,0.00715990453460621,0.00715990453460621,419,"API_general_clean"
"18",2019-01-18,0.050251256281407,0.0301507537688442,0.118090452261307,0.050251256281407,0,0.0175879396984925,0.0150753768844221,0.085427135678392,0.0276381909547739,0.0125628140703518,0.0150753768844221,0.0175879396984925,0.0527638190954774,0.0125628140703518,0.0653266331658292,0.281407035175879,0.0175879396984925,0.0326633165829146,0.00251256281407035,0.0226130653266332,398,"API_general_clean"
"19",2019-01-19,0.0393120393120393,0.027027027027027,0.0638820638820639,0.0196560196560197,0.0196560196560197,0.0122850122850123,0.0171990171990172,0.0540540540540541,0.0417690417690418,0.00491400491400491,0.0368550368550369,0.0147420147420147,0.0737100737100737,0.0122850122850123,0.0958230958230958,0.405405405405405,0.0319410319410319,0.0540540540540541,0.00982800982800983,0.0147420147420147,407,"API_general_clean"
"20",2019-01-20,0.033096926713948,0.0354609929078014,0.0732860520094563,0.0378250591016548,0.0118203309692671,0.0520094562647754,0.016548463356974,0.049645390070922,0.0567375886524823,0.0212765957446809,0.0425531914893617,0.0189125295508274,0.0567375886524823,0.033096926713948,0.0780141843971631,0.32387706855792,0.0260047281323877,0.033096926713948,0.0118203309692671,0.016548463356974,423,"API_general_clean"
"21",2019-01-21,0.0454545454545455,0.0378787878787879,0.0732323232323232,0.0151515151515152,0.00757575757575758,0.0303030303030303,0.00757575757575758,0.0757575757575758,0.0555555555555556,0.0101010101010101,0.0429292929292929,0.0151515151515152,0.0454545454545455,0.0101010101010101,0.0757575757575758,0.305555555555556,0.0227272727272727,0.053030303030303,0.0101010101010101,0.00757575757575758,396,"API_general_clean"
"22",2019-01-22,0.0446009389671361,0.0328638497652582,0.0492957746478873,0.0305164319248826,0.00938967136150235,0.028169014084507,0.00469483568075117,0.0516431924882629,0.0469483568075117,0.0211267605633803,0.0469483568075117,0.0234741784037559,0.068075117370892,0.0140845070422535,0.0845070422535211,0.253521126760563,0.0258215962441315,0.0234741784037559,0.0117370892018779,0.00704225352112676,426,"API_general_clean"
"23",2019-01-23,0.0364963503649635,0.0364963503649635,0.0924574209245742,0.0364963503649635,0.0097323600973236,0.0340632603406326,0.0072992700729927,0.0681265206812652,0.0535279805352798,0.0170316301703163,0.0316301703163017,0.0218978102189781,0.0778588807785888,0.0145985401459854,0.0510948905109489,0.257907542579075,0.0413625304136253,0.0510948905109489,0.0072992700729927,0.0170316301703163,411,"API_general_clean"
"24",2019-01-24,0.0287769784172662,0.0479616306954436,0.0863309352517986,0.0383693045563549,0.0119904076738609,0.0239808153477218,0.0143884892086331,0.0839328537170264,0.0359712230215827,0.0119904076738609,0.0383693045563549,0.0119904076738609,0.105515587529976,0.0215827338129496,0.052757793764988,0.24220623501199,0.0359712230215827,0.0695443645083933,0.0239808153477218,0.0119904076738609,417,"API_general_clean"
"25",2019-01-25,0.0461165048543689,0.0242718446601942,0.0655339805825243,0.0169902912621359,0.0121359223300971,0.0315533980582524,0.00485436893203883,0.0631067961165049,0.0339805825242718,0.0145631067961165,0.029126213592233,0.0242718446601942,0.0800970873786408,0.0218446601941748,0.0558252427184466,0.264563106796116,0.029126213592233,0.029126213592233,0.00485436893203883,0.00728155339805825,412,"API_general_clean"
"26",2019-01-26,0.0440097799511002,0.0122249388753056,0.0733496332518337,0.0244498777506112,0.0146699266503667,0.0244498777506112,0.00244498777506112,0.0684596577017115,0.0415647921760391,0.0171149144254279,0.0244498777506112,0.0220048899755501,0.0513447432762836,0.0171149144254279,0.0953545232273839,0.342298288508557,0.0293398533007335,0.0342298288508557,0.00733496332518337,0.0244498777506112,409,"API_general_clean"
"27",2019-01-27,0.047979797979798,0.0328282828282828,0.0580808080808081,0.0378787878787879,0.0101010101010101,0.0252525252525253,0,0.0606060606060606,0.0227272727272727,0.0202020202020202,0.0429292929292929,0.0227272727272727,0.0808080808080808,0.0252525252525253,0.0732323232323232,0.371212121212121,0.0303030303030303,0.047979797979798,0.00505050505050505,0.0227272727272727,396,"API_general_clean"
"28",2019-01-28,0.036144578313253,0.0240963855421687,0.108433734939759,0.036144578313253,0.00963855421686747,0.0265060240963855,0.0168674698795181,0.0987951807228916,0.0650602409638554,0.0144578313253012,0.0216867469879518,0.0192771084337349,0.0939759036144578,0.0144578313253012,0.103614457831325,0.306024096385542,0.0385542168674699,0.0313253012048193,0.00963855421686747,0.00481927710843374,415,"API_general_clean"
"29",2019-01-29,0.0337349397590361,0.0192771084337349,0.0963855421686747,0.0409638554216867,0.00963855421686747,0.0337349397590361,0.0072289156626506,0.0843373493975904,0.036144578313253,0.0144578313253012,0.00963855421686747,0.0240963855421687,0.0795180722891566,0.0192771084337349,0.0987951807228916,0.327710843373494,0.0385542168674699,0.0409638554216867,0.0144578313253012,0.0168674698795181,415,"API_general_clean"
