tw_date,air_travel,banking,death,divine,envy,gain,independence,injury,masculine,negotiate,payment,programming,reading,religion,sleep,swearing_terms,technology,tourism,weakness,worship,count
2019-01-11,0.036585365853658534,0.012195121951219513,0.2926829268292683,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.3902439024390244,0.06097560975609756,0.012195121951219513,0.036585365853658534,0.012195121951219513,0.0975609756097561,0.012195121951219513,0.23170731707317074,0.07317073170731707,0.012195121951219513,0.012195121951219513,0.04878048780487805,0.024390243902439025,82
2019-01-12,0.017543859649122806,0.05263157894736842,0.2982456140350877,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.0,0.21052631578947367,0.08771929824561403,0.017543859649122806,0.05263157894736842,0.10526315789473684,0.12280701754385964,0.03508771929824561,0.21052631578947367,0.07017543859649122,0.08771929824561403,0.05263157894736842,0.017543859649122806,0.017543859649122806,57
2019-01-13,0.03529411764705882,0.011764705882352941,0.29411764705882354,0.023529411764705882,0.047058823529411764,0.011764705882352941,0.011764705882352941,0.27058823529411763,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.023529411764705882,0.12941176470588237,0.011764705882352941,0.10588235294117647,0.09411764705882353,0.058823529411764705,0.011764705882352941,0.023529411764705882,0.023529411764705882,85
2019-01-14,0.102803738317757,0.028037383177570093,0.22429906542056074,0.037383177570093455,0.028037383177570093,0.028037383177570093,0.009345794392523364,0.2616822429906542,0.037383177570093455,0.018691588785046728,0.028037383177570093,0.056074766355140186,0.07476635514018691,0.056074766355140186,0.09345794392523364,0.09345794392523364,0.056074766355140186,0.037383177570093455,0.06542056074766354,0.009345794392523364,107
2019-01-15,0.03225806451612903,0.010752688172043012,0.1935483870967742,0.03225806451612903,0.010752688172043012,0.03225806451612903,0.03225806451612903,0.22580645161290322,0.043010752688172046,0.010752688172043012,0.010752688172043012,0.043010752688172046,0.06451612903225806,0.03225806451612903,0.20430107526881722,0.13978494623655913,0.043010752688172046,0.021505376344086023,0.021505376344086023,0.0,93
2019-01-16,0.0,0.011363636363636364,0.13636363636363635,0.03409090909090909,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.13636363636363635,0.022727272727272728,0.011363636363636364,0.0,0.13636363636363635,0.06818181818181818,0.011363636363636364,0.20454545454545456,0.056818181818181816,0.11363636363636363,0.0,0.011363636363636364,0.0,88
2019-01-17,0.036585365853658534,0.04878048780487805,0.18292682926829268,0.024390243902439025,0.012195121951219513,0.06097560975609756,0.0,0.24390243902439024,0.07317073170731707,0.036585365853658534,0.06097560975609756,0.024390243902439025,0.14634146341463414,0.024390243902439025,0.04878048780487805,0.036585365853658534,0.07317073170731707,0.024390243902439025,0.0975609756097561,0.012195121951219513,82
2019-01-18,0.039473684210526314,0.10526315789473684,0.25,0.039473684210526314,0.013157894736842105,0.05263157894736842,0.0,0.21052631578947367,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.06578947368421052,0.0,0.07894736842105263,0.06578947368421052,0.02631578947368421,0.013157894736842105,0.039473684210526314,0.0,76
2019-01-19,0.08955223880597014,0.08955223880597014,0.31343283582089554,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.2537313432835821,0.014925373134328358,0.0,0.029850746268656716,0.05970149253731343,0.029850746268656716,0.0,0.16417910447761194,0.07462686567164178,0.08955223880597014,0.05970149253731343,0.05970149253731343,0.014925373134328358,67
2019-01-20,0.07462686567164178,0.05970149253731343,0.31343283582089554,0.04477611940298507,0.04477611940298507,0.029850746268656716,0.014925373134328358,0.373134328358209,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.11940298507462686,0.0,0.23880597014925373,0.029850746268656716,0.11940298507462686,0.014925373134328358,0.029850746268656716,0.014925373134328358,67
2019-01-21,0.0375,0.0625,0.2625,0.05,0.025,0.0375,0.0375,0.3,0.025,0.025,0.075,0.0,0.0875,0.0,0.0875,0.025,0.025,0.0,0.05,0.0125,80
2019-01-22,0.039473684210526314,0.06578947368421052,0.18421052631578946,0.013157894736842105,0.02631578947368421,0.05263157894736842,0.013157894736842105,0.27631578947368424,0.05263157894736842,0.013157894736842105,0.07894736842105263,0.039473684210526314,0.13157894736842105,0.0,0.14473684210526316,0.09210526315789473,0.09210526315789473,0.013157894736842105,0.039473684210526314,0.0,76
2019-01-23,0.039603960396039604,0.0,0.24752475247524752,0.039603960396039604,0.009900990099009901,0.0,0.019801980198019802,0.24752475247524752,0.0297029702970297,0.039603960396039604,0.009900990099009901,0.019801980198019802,0.10891089108910891,0.039603960396039604,0.10891089108910891,0.06930693069306931,0.0297029702970297,0.019801980198019802,0.07920792079207921,0.0297029702970297,101
2019-01-24,0.03614457831325301,0.060240963855421686,0.26506024096385544,0.012048192771084338,0.03614457831325301,0.012048192771084338,0.012048192771084338,0.30120481927710846,0.0,0.0,0.04819277108433735,0.03614457831325301,0.18072289156626506,0.03614457831325301,0.12048192771084337,0.08433734939759036,0.060240963855421686,0.024096385542168676,0.04819277108433735,0.024096385542168676,83
2019-01-25,0.16666666666666666,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.027777777777777776,0.027777777777777776,0.013888888888888888,0.19444444444444445,0.027777777777777776,0.05555555555555555,0.09722222222222222,0.013888888888888888,0.09722222222222222,0.013888888888888888,0.1111111111111111,0.09722222222222222,0.05555555555555555,0.041666666666666664,0.027777777777777776,0.013888888888888888,72
2019-01-26,0.028985507246376812,0.057971014492753624,0.043478260869565216,0.0,0.043478260869565216,0.057971014492753624,0.028985507246376812,0.13043478260869565,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.13043478260869565,0.014492753623188406,0.13043478260869565,0.07246376811594203,0.028985507246376812,0.014492753623188406,0.08695652173913043,0.0,69
2019-01-27,0.049019607843137254,0.049019607843137254,0.3235294117647059,0.029411764705882353,0.0392156862745098,0.00980392156862745,0.0196078431372549,0.29411764705882354,0.029411764705882353,0.0,0.049019607843137254,0.0196078431372549,0.11764705882352941,0.0196078431372549,0.08823529411764706,0.08823529411764706,0.0392156862745098,0.0392156862745098,0.029411764705882353,0.0196078431372549,102
2019-01-28,0.037037037037037035,0.024691358024691357,0.19753086419753085,0.04938271604938271,0.012345679012345678,0.037037037037037035,0.012345679012345678,0.18518518518518517,0.037037037037037035,0.0,0.012345679012345678,0.024691358024691357,0.1111111111111111,0.024691358024691357,0.16049382716049382,0.09876543209876543,0.037037037037037035,0.0,0.06172839506172839,0.024691358024691357,81
2019-01-29,0.011627906976744186,0.023255813953488372,0.18604651162790697,0.046511627906976744,0.03488372093023256,0.08139534883720931,0.0,0.19767441860465115,0.023255813953488372,0.011627906976744186,0.05813953488372093,0.09302325581395349,0.06976744186046512,0.0,0.19767441860465115,0.05813953488372093,0.10465116279069768,0.011627906976744186,0.011627906976744186,0.0,86
2019-01-30,0.010101010101010102,0.010101010101010102,0.2727272727272727,0.0707070707070707,0.04040404040404041,0.030303030303030304,0.010101010101010102,0.30303030303030304,0.030303030303030304,0.0,0.020202020202020204,0.010101010101010102,0.04040404040404041,0.030303030303030304,0.1414141414141414,0.0707070707070707,0.04040404040404041,0.0,0.030303030303030304,0.04040404040404041,99
2019-01-31,0.05813953488372093,0.03488372093023256,0.20930232558139536,0.05813953488372093,0.03488372093023256,0.03488372093023256,0.0,0.22093023255813954,0.046511627906976744,0.0,0.023255813953488372,0.03488372093023256,0.09302325581395349,0.0,0.11627906976744186,0.09302325581395349,0.023255813953488372,0.011627906976744186,0.03488372093023256,0.0,86
2019-02-01,0.023809523809523808,0.047619047619047616,0.09523809523809523,0.0,0.011904761904761904,0.03571428571428571,0.03571428571428571,0.16666666666666666,0.011904761904761904,0.0,0.03571428571428571,0.011904761904761904,0.05952380952380952,0.011904761904761904,0.14285714285714285,0.09523809523809523,0.023809523809523808,0.0,0.05952380952380952,0.011904761904761904,84
2019-02-02,0.06578947368421052,0.013157894736842105,0.19736842105263158,0.05263157894736842,0.02631578947368421,0.013157894736842105,0.013157894736842105,0.25,0.039473684210526314,0.0,0.0,0.013157894736842105,0.10526315789473684,0.039473684210526314,0.23684210526315788,0.10526315789473684,0.013157894736842105,0.0,0.07894736842105263,0.02631578947368421,76
2019-02-03,0.012987012987012988,0.025974025974025976,0.2077922077922078,0.025974025974025976,0.012987012987012988,0.06493506493506493,0.0,0.22077922077922077,0.0,0.025974025974025976,0.025974025974025976,0.03896103896103896,0.12987012987012986,0.012987012987012988,0.14285714285714285,0.07792207792207792,0.1038961038961039,0.012987012987012988,0.025974025974025976,0.025974025974025976,77
2019-02-04,0.029411764705882353,0.051470588235294115,0.29411764705882354,0.03676470588235294,0.014705882352941176,0.022058823529411766,0.014705882352941176,0.25735294117647056,0.014705882352941176,0.014705882352941176,0.051470588235294115,0.022058823529411766,0.09558823529411764,0.022058823529411766,0.08823529411764706,0.1323529411764706,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.022058823529411766,136
2019-02-05,0.016260162601626018,0.056910569105691054,0.2682926829268293,0.0,0.0,0.032520325203252036,0.016260162601626018,0.2764227642276423,0.016260162601626018,0.016260162601626018,0.016260162601626018,0.06504065040650407,0.07317073170731707,0.024390243902439025,0.15447154471544716,0.07317073170731707,0.08130081300813008,0.016260162601626018,0.024390243902439025,0.008130081300813009,123
2019-02-06,0.016666666666666666,0.025,0.25,0.08333333333333333,0.016666666666666666,0.06666666666666667,0.0,0.31666666666666665,0.016666666666666666,0.016666666666666666,0.008333333333333333,0.058333333333333334,0.15,0.03333333333333333,0.075,0.05,0.03333333333333333,0.008333333333333333,0.05,0.041666666666666664,120
2019-02-07,0.041666666666666664,0.03125,0.3854166666666667,0.020833333333333332,0.0,0.010416666666666666,0.020833333333333332,0.40625,0.041666666666666664,0.010416666666666666,0.020833333333333332,0.0,0.11458333333333333,0.03125,0.10416666666666667,0.14583333333333334,0.020833333333333332,0.0,0.08333333333333333,0.010416666666666666,96
2019-02-08,0.011627906976744186,0.023255813953488372,0.09302325581395349,0.05813953488372093,0.011627906976744186,0.023255813953488372,0.0,0.18604651162790697,0.011627906976744186,0.0,0.011627906976744186,0.046511627906976744,0.10465116279069768,0.0,0.12790697674418605,0.05813953488372093,0.08139534883720931,0.0,0.011627906976744186,0.011627906976744186,86
2019-02-09,0.06153846153846154,0.03076923076923077,0.27692307692307694,0.03076923076923077,0.0,0.0,0.0,0.24615384615384617,0.03076923076923077,0.0,0.03076923076923077,0.0,0.12307692307692308,0.015384615384615385,0.2,0.09230769230769231,0.015384615384615385,0.046153846153846156,0.06153846153846154,0.015384615384615385,65
2019-02-10,0.0,0.015151515151515152,0.3787878787878788,0.06060606060606061,0.030303030303030304,0.045454545454545456,0.015151515151515152,0.25757575757575757,0.030303030303030304,0.0,0.015151515151515152,0.06060606060606061,0.13636363636363635,0.0,0.10606060606060606,0.07575757575757576,0.07575757575757576,0.015151515151515152,0.06060606060606061,0.030303030303030304,66
2019-02-11,0.03076923076923077,0.0,0.13846153846153847,0.03076923076923077,0.046153846153846156,0.06153846153846154,0.015384615384615385,0.15384615384615385,0.046153846153846156,0.0,0.03076923076923077,0.015384615384615385,0.07692307692307693,0.046153846153846156,0.16923076923076924,0.1076923076923077,0.015384615384615385,0.015384615384615385,0.046153846153846156,0.0,65
2019-02-12,0.024691358024691357,0.037037037037037035,0.1728395061728395,0.04938271604938271,0.024691358024691357,0.024691358024691357,0.0,0.14814814814814814,0.037037037037037035,0.0,0.012345679012345678,0.037037037037037035,0.13580246913580246,0.024691358024691357,0.1728395061728395,0.07407407407407407,0.012345679012345678,0.012345679012345678,0.04938271604938271,0.024691358024691357,81
2019-02-13,0.047619047619047616,0.05952380952380952,0.36904761904761907,0.023809523809523808,0.011904761904761904,0.0,0.0,0.36904761904761907,0.03571428571428571,0.0,0.03571428571428571,0.05952380952380952,0.16666666666666666,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.047619047619047616,0.011904761904761904,84
2019-02-14,0.0375,0.0625,0.2625,0.05,0.05,0.0375,0.0125,0.3375,0.025,0.0125,0.0125,0.0375,0.1375,0.0125,0.0875,0.1,0.0375,0.025,0.0375,0.0125,80
2019-02-15,0.1,0.02857142857142857,0.12857142857142856,0.05714285714285714,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.2714285714285714,0.04285714285714286,0.0,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.12857142857142856,0.1,0.07142857142857142,0.04285714285714286,0.014285714285714285,0.014285714285714285,70
2019-02-16,0.014705882352941176,0.029411764705882353,0.3235294117647059,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.014705882352941176,0.3235294117647059,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.04411764705882353,0.0,0.1323529411764706,0.08823529411764706,0.014705882352941176,0.029411764705882353,0.07352941176470588,0.0,68
2019-02-17,0.08235294117647059,0.023529411764705882,0.4,0.058823529411764705,0.023529411764705882,0.047058823529411764,0.011764705882352941,0.3176470588235294,0.03529411764705882,0.0,0.047058823529411764,0.023529411764705882,0.09411764705882353,0.011764705882352941,0.047058823529411764,0.08235294117647059,0.011764705882352941,0.047058823529411764,0.10588235294117647,0.011764705882352941,85
2019-02-18,0.125,0.03125,0.08333333333333333,0.052083333333333336,0.03125,0.020833333333333332,0.020833333333333332,0.17708333333333334,0.020833333333333332,0.010416666666666666,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.010416666666666666,0.11458333333333333,0.09375,0.052083333333333336,0.041666666666666664,0.07291666666666667,0.020833333333333332,96
2019-02-19,0.03225806451612903,0.016129032258064516,0.22580645161290322,0.04838709677419355,0.016129032258064516,0.016129032258064516,0.0,0.20967741935483872,0.04838709677419355,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0,0.24193548387096775,0.08064516129032258,0.03225806451612903,0.03225806451612903,0.016129032258064516,0.0,62
2019-02-20,0.011904761904761904,0.047619047619047616,0.27380952380952384,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.0,0.40476190476190477,0.023809523809523808,0.0,0.023809523809523808,0.03571428571428571,0.07142857142857142,0.0,0.05952380952380952,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.011904761904761904,84
2019-02-21,0.028169014084507043,0.07042253521126761,0.2535211267605634,0.056338028169014086,0.028169014084507043,0.0,0.0,0.2535211267605634,0.014084507042253521,0.014084507042253521,0.056338028169014086,0.028169014084507043,0.11267605633802817,0.014084507042253521,0.15492957746478872,0.07042253521126761,0.09859154929577464,0.0,0.09859154929577464,0.028169014084507043,71
2019-02-22,0.014925373134328358,0.05970149253731343,0.26865671641791045,0.014925373134328358,0.0,0.13432835820895522,0.014925373134328358,0.26865671641791045,0.04477611940298507,0.04477611940298507,0.07462686567164178,0.13432835820895522,0.1791044776119403,0.04477611940298507,0.208955223880597,0.1044776119402985,0.13432835820895522,0.0,0.029850746268656716,0.014925373134328358,67
2019-02-23,0.07936507936507936,0.015873015873015872,0.2222222222222222,0.031746031746031744,0.0,0.0,0.031746031746031744,0.2698412698412698,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.23809523809523808,0.06349206349206349,0.047619047619047616,0.015873015873015872,0.047619047619047616,0.015873015873015872,63
2019-02-24,0.03529411764705882,0.023529411764705882,0.24705882352941178,0.0,0.07058823529411765,0.0,0.03529411764705882,0.24705882352941178,0.011764705882352941,0.023529411764705882,0.03529411764705882,0.047058823529411764,0.1411764705882353,0.0,0.18823529411764706,0.058823529411764705,0.023529411764705882,0.03529411764705882,0.058823529411764705,0.0,85
2019-02-25,0.0,0.04,0.25333333333333335,0.02666666666666667,0.0,0.05333333333333334,0.04,0.21333333333333335,0.10666666666666667,0.013333333333333334,0.06666666666666667,0.013333333333333334,0.06666666666666667,0.013333333333333334,0.12,0.06666666666666667,0.04,0.013333333333333334,0.04,0.013333333333333334,75
2019-02-26,0.024691358024691357,0.1111111111111111,0.24691358024691357,0.04938271604938271,0.024691358024691357,0.037037037037037035,0.06172839506172839,0.2345679012345679,0.0,0.04938271604938271,0.06172839506172839,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.13580246913580246,0.07407407407407407,0.04938271604938271,0.024691358024691357,0.04938271604938271,0.037037037037037035,81
2019-02-27,0.07446808510638298,0.031914893617021274,0.26595744680851063,0.10638297872340426,0.02127659574468085,0.05319148936170213,0.010638297872340425,0.2872340425531915,0.0,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.1595744680851064,0.031914893617021274,0.2127659574468085,0.07446808510638298,0.0425531914893617,0.031914893617021274,0.05319148936170213,0.05319148936170213,94
2019-02-28,0.06930693069306931,0.15841584158415842,0.297029702970297,0.04950495049504951,0.0,0.0594059405940594,0.0594059405940594,0.24752475247524752,0.0891089108910891,0.04950495049504951,0.12871287128712872,0.0297029702970297,0.1485148514851485,0.019801980198019802,0.07920792079207921,0.07920792079207921,0.039603960396039604,0.009900990099009901,0.0891089108910891,0.019801980198019802,101
2019-03-01,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.06451612903225806,0.021505376344086023,0.03225806451612903,0.021505376344086023,0.21505376344086022,0.021505376344086023,0.010752688172043012,0.043010752688172046,0.0,0.043010752688172046,0.010752688172043012,0.1827956989247312,0.10752688172043011,0.010752688172043012,0.010752688172043012,0.021505376344086023,0.043010752688172046,93
2019-03-02,0.0,0.056338028169014086,0.19718309859154928,0.08450704225352113,0.014084507042253521,0.04225352112676056,0.0,0.2112676056338028,0.028169014084507043,0.0,0.07042253521126761,0.04225352112676056,0.16901408450704225,0.014084507042253521,0.056338028169014086,0.04225352112676056,0.028169014084507043,0.0,0.028169014084507043,0.056338028169014086,71
2019-03-03,0.0449438202247191,0.033707865168539325,0.1797752808988764,0.0449438202247191,0.02247191011235955,0.02247191011235955,0.033707865168539325,0.16853932584269662,0.0,0.0,0.033707865168539325,0.011235955056179775,0.10112359550561797,0.056179775280898875,0.16853932584269662,0.07865168539325842,0.033707865168539325,0.033707865168539325,0.0449438202247191,0.0449438202247191,89
2019-03-04,0.03260869565217391,0.021739130434782608,0.358695652173913,0.03260869565217391,0.021739130434782608,0.010869565217391304,0.0,0.34782608695652173,0.010869565217391304,0.0,0.05434782608695652,0.021739130434782608,0.07608695652173914,0.0,0.11956521739130435,0.07608695652173914,0.03260869565217391,0.0,0.043478260869565216,0.0,92
2019-03-05,0.05714285714285714,0.05714285714285714,0.3333333333333333,0.0380952380952381,0.01904761904761905,0.0380952380952381,0.0,0.3619047619047619,0.01904761904761905,0.01904761904761905,0.06666666666666667,0.08571428571428572,0.09523809523809523,0.02857142857142857,0.06666666666666667,0.05714285714285714,0.08571428571428572,0.0380952380952381,0.047619047619047616,0.01904761904761905,105
2019-03-06,0.02702702702702703,0.04054054054054054,0.24324324324324326,0.04054054054054054,0.06756756756756757,0.013513513513513514,0.013513513513513514,0.20270270270270271,0.04054054054054054,0.0,0.04054054054054054,0.0,0.10810810810810811,0.0,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.013513513513513514,0.02702702702702703,0.013513513513513514,74
2019-03-07,0.033707865168539325,0.033707865168539325,0.19101123595505617,0.0,0.0449438202247191,0.0449438202247191,0.033707865168539325,0.30337078651685395,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.14606741573033707,0.02247191011235955,0.19101123595505617,0.06741573033707865,0.0449438202247191,0.02247191011235955,0.056179775280898875,0.0,89
2019-03-08,0.0975609756097561,0.17073170731707318,0.24390243902439024,0.0,0.0,0.024390243902439025,0.0975609756097561,0.24390243902439024,0.04878048780487805,0.0,0.0975609756097561,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.12195121951219512,0.0975609756097561,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.0,41
2019-03-09,0.03508771929824561,0.05263157894736842,0.14035087719298245,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.0,0.19298245614035087,0.03508771929824561,0.0,0.03508771929824561,0.03508771929824561,0.0,0.03508771929824561,0.15789473684210525,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.05263157894736842,0.07017543859649122,57
2019-03-10,0.037037037037037035,0.05555555555555555,0.6296296296296297,0.07407407407407407,0.0,0.037037037037037035,0.05555555555555555,0.37037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.018518518518518517,0.14814814814814814,0.018518518518518517,0.12962962962962962,0.05555555555555555,0.018518518518518517,0.0,0.16666666666666666,0.037037037037037035,54
2019-03-11,0.06060606060606061,0.0,0.4090909090909091,0.09090909090909091,0.06060606060606061,0.015151515151515152,0.0,0.3181818181818182,0.015151515151515152,0.015151515151515152,0.0,0.015151515151515152,0.12121212121212122,0.015151515151515152,0.10606060606060606,0.0,0.06060606060606061,0.045454545454545456,0.09090909090909091,0.045454545454545456,66
2019-03-12,0.04838709677419355,0.08064516129032258,0.14516129032258066,0.04838709677419355,0.03225806451612903,0.06451612903225806,0.016129032258064516,0.14516129032258066,0.03225806451612903,0.03225806451612903,0.016129032258064516,0.0,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.06451612903225806,0.03225806451612903,0.016129032258064516,0.03225806451612903,0.06451612903225806,62
2019-03-13,0.06493506493506493,0.11688311688311688,0.2077922077922078,0.0,0.03896103896103896,0.025974025974025976,0.0,0.11688311688311688,0.025974025974025976,0.012987012987012988,0.03896103896103896,0.05194805194805195,0.09090909090909091,0.012987012987012988,0.11688311688311688,0.03896103896103896,0.05194805194805195,0.012987012987012988,0.025974025974025976,0.0,77
2019-03-14,0.05714285714285714,0.014285714285714285,0.2,0.014285714285714285,0.0,0.0,0.0,0.2857142857142857,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.14285714285714285,0.014285714285714285,0.05714285714285714,0.04285714285714286,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.014285714285714285,70
2019-03-15,0.0967741935483871,0.016129032258064516,0.43548387096774194,0.03225806451612903,0.0,0.016129032258064516,0.03225806451612903,0.3064516129032258,0.04838709677419355,0.03225806451612903,0.06451612903225806,0.016129032258064516,0.22580645161290322,0.03225806451612903,0.0967741935483871,0.04838709677419355,0.016129032258064516,0.03225806451612903,0.06451612903225806,0.0,62
2019-03-16,0.0392156862745098,0.0,0.21568627450980393,0.0,0.0196078431372549,0.058823529411764705,0.0,0.3137254901960784,0.058823529411764705,0.0,0.0,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0,51
2019-03-17,0.016666666666666666,0.03333333333333333,0.3,0.0,0.05,0.03333333333333333,0.016666666666666666,0.26666666666666666,0.05,0.0,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,60
2019-03-18,0.033707865168539325,0.0449438202247191,0.47191011235955055,0.02247191011235955,0.02247191011235955,0.06741573033707865,0.056179775280898875,0.3707865168539326,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.033707865168539325,0.10112359550561797,0.02247191011235955,0.21348314606741572,0.011235955056179775,0.06741573033707865,0.02247191011235955,0.0,0.011235955056179775,89
2019-03-19,0.05333333333333334,0.05333333333333334,0.21333333333333335,0.05333333333333334,0.0,0.08,0.013333333333333334,0.22666666666666666,0.013333333333333334,0.04,0.10666666666666667,0.04,0.18666666666666668,0.013333333333333334,0.18666666666666668,0.2,0.04,0.0,0.02666666666666667,0.04,75
2019-03-20,0.0410958904109589,0.0,0.1643835616438356,0.0273972602739726,0.0,0.0547945205479452,0.0,0.1643835616438356,0.0410958904109589,0.0,0.0136986301369863,0.0136986301369863,0.0684931506849315,0.0273972602739726,0.0821917808219178,0.0684931506849315,0.0547945205479452,0.0,0.0547945205479452,0.0273972602739726,73
2019-03-21,0.039473684210526314,0.07894736842105263,0.3684210526315789,0.06578947368421052,0.06578947368421052,0.06578947368421052,0.02631578947368421,0.35526315789473684,0.013157894736842105,0.0,0.02631578947368421,0.013157894736842105,0.09210526315789473,0.013157894736842105,0.06578947368421052,0.039473684210526314,0.02631578947368421,0.0,0.09210526315789473,0.02631578947368421,76
