Date,air_travel,banking,death,divine,envy,gain,independence,injury,masculine,negotiate,payment,programming,reading,religion,sleep,swearing_terms,technology,tourism,weakness,worship,count
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,11
2020-01-02,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.047619047619047616,0.19047619047619047,0.9523809523809523,0.0,0.09523809523809523,0.0,21
2020-01-03,0.15384615384615385,0.0,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.0,0.0,13
2020-01-04,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.9411764705882353,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,1.0588235294117647,0.11764705882352941,0.0,0.058823529411764705,17
2020-01-05,0.09090909090909091,0.0,0.18181818181818182,0.0,0.045454545454545456,0.0,0.0,0.22727272727272727,0.045454545454545456,0.0,0.0,1.0,0.18181818181818182,0.0,0.09090909090909091,0.045454545454545456,1.0,0.09090909090909091,0.0,0.0,22
2020-01-06,0.0,0.14285714285714285,1.1428571428571428,0.07142857142857142,0.0,0.07142857142857142,0.0,0.6428571428571429,0.0,0.0,0.07142857142857142,1.1428571428571428,0.2857142857142857,0.0,0.07142857142857142,0.0,1.2857142857142858,0.0,0.0,0.0,14
2020-01-07,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.0,0.15384615384615385,0.0,13
2020-01-08,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.125,0.875,0.25,0.0,0.125,0.125,1.125,0.0,0.0,0.0,8
2020-01-09,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.0,0.0,0.8421052631578947,0.0,0.0,0.05263157894736842,0.0,0.8947368421052632,0.0,0.0,0.0,19
2020-01-10,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.0,0.0,0.03571428571428571,0.0,0.32142857142857145,0.10714285714285714,0.0,0.0,0.42857142857142855,0.03571428571428571,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.03571428571428571,0.0,28
2020-01-11,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.05555555555555555,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.0,18
2020-01-12,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.14285714285714285,0.0,0.0,14
2020-01-13,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.23076923076923078,0.0,0.0,0.8461538461538461,0.0,0.07692307692307693,0.0,0.0,0.8461538461538461,0.0,0.0,0.07692307692307693,13
2020-01-14,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.6153846153846154,0.23076923076923078,0.0,0.0,0.15384615384615385,0.6923076923076923,0.0,0.0,0.0,13
2020-01-15,0.0,0.0,0.2,0.0,0.0,0.05,0.05,0.2,0.0,0.0,0.0,1.0,0.15,0.0,0.0,0.0,1.15,0.0,0.05,0.0,20
2020-01-16,0.0,0.06666666666666667,0.4,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666667,0.0,0.8,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.8,0.06666666666666667,0.0,0.0,15
2020-01-17,0.08695652173913043,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.21739130434782608,0.8260869565217391,0.0,0.0,0.08695652173913043,0.17391304347826086,0.8260869565217391,0.0,0.0,0.0,23
2020-01-18,0.037037037037037035,0.0,0.5555555555555556,0.037037037037037035,0.0,0.0,0.0,0.7407407407407407,0.037037037037037035,0.0,0.0,0.6666666666666666,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,0.6666666666666666,0.0,0.07407407407407407,0.0,27
2020-01-19,0.0,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.05555555555555555,0.7777777777777778,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.05555555555555555,18
2020-01-20,0.125,0.08333333333333333,0.125,0.0,0.0,0.041666666666666664,0.0,0.20833333333333334,0.0,0.041666666666666664,0.041666666666666664,1.125,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0833333333333333,0.0,0.041666666666666664,0.0,24
