Date,air_travel,banking,death,divine,envy,gain,independence,injury,masculine,negotiate,payment,programming,reading,religion,sleep,swearing_terms,technology,tourism,weakness,worship,count
2019-01-01,0.03546099290780142,0.01182033096926714,0.0851063829787234,0.028368794326241134,0.009456264775413711,0.014184397163120567,0.004728132387706856,0.0591016548463357,0.03546099290780142,0.004728132387706856,0.0070921985815602835,0.016548463356973995,0.07328605200945626,0.002364066193853428,0.06855791962174941,0.33569739952718675,0.03546099290780142,0.02127659574468085,0.018912529550827423,0.014184397163120567,423
2019-01-02,0.024509803921568627,0.04411764705882353,0.056372549019607844,0.041666666666666664,0.00980392156862745,0.0392156862745098,0.007352941176470588,0.0661764705882353,0.031862745098039214,0.007352941176470588,0.049019607843137254,0.024509803921568627,0.08823529411764706,0.00980392156862745,0.051470588235294115,0.3161764705882353,0.03431372549019608,0.01715686274509804,0.007352941176470588,0.01715686274509804,408
2019-01-03,0.028708133971291867,0.03588516746411483,0.06937799043062201,0.03110047846889952,0.014354066985645933,0.019138755980861243,0.0,0.08373205741626795,0.05741626794258373,0.014354066985645933,0.05263157894736842,0.014354066985645933,0.07177033492822966,0.007177033492822967,0.07655502392344497,0.39712918660287083,0.014354066985645933,0.023923444976076555,0.007177033492822967,0.009569377990430622,418
2019-01-04,0.0594059405940594,0.04207920792079208,0.06683168316831684,0.027227722772277228,0.007425742574257425,0.03712871287128713,0.0024752475247524753,0.07920792079207921,0.0594059405940594,0.012376237623762377,0.04207920792079208,0.0297029702970297,0.06188118811881188,0.012376237623762377,0.06188118811881188,0.34405940594059403,0.024752475247524754,0.024752475247524754,0.012376237623762377,0.009900990099009901,404
2019-01-05,0.051597051597051594,0.03931203931203931,0.10565110565110565,0.022113022113022112,0.007371007371007371,0.02457002457002457,0.004914004914004914,0.085995085995086,0.03194103194103194,0.004914004914004914,0.04176904176904177,0.019656019656019656,0.07862407862407862,0.012285012285012284,0.08353808353808354,0.33906633906633904,0.02457002457002457,0.036855036855036855,0.004914004914004914,0.012285012285012284,407
2019-01-06,0.03508771929824561,0.03759398496240601,0.07017543859649122,0.040100250626566414,0.007518796992481203,0.03258145363408521,0.012531328320802004,0.09523809523809523,0.03508771929824561,0.017543859649122806,0.042606516290726815,0.010025062656641603,0.07017543859649122,0.022556390977443608,0.08270676691729323,0.3007518796992481,0.02506265664160401,0.040100250626566414,0.007518796992481203,0.02756892230576441,399
2019-01-07,0.03307888040712468,0.030534351145038167,0.0737913486005089,0.04580152671755725,0.020356234096692113,0.030534351145038167,0.015267175572519083,0.09923664122137404,0.05597964376590331,0.015267175572519083,0.04580152671755725,0.022900763358778626,0.11959287531806616,0.017811704834605598,0.03307888040712468,0.30788804071246817,0.030534351145038167,0.027989821882951654,0.015267175572519083,0.020356234096692113,393
2019-01-08,0.04411764705882353,0.02696078431372549,0.05392156862745098,0.03676470588235294,0.004901960784313725,0.02696078431372549,0.031862745098039214,0.11029411764705882,0.022058823529411766,0.0196078431372549,0.041666666666666664,0.022058823529411766,0.10294117647058823,0.03431372549019608,0.056372549019607844,0.2622549019607843,0.051470588235294115,0.051470588235294115,0.02696078431372549,0.014705882352941176,408
2019-01-09,0.03694581280788178,0.03940886699507389,0.07635467980295567,0.019704433497536946,0.019704433497536946,0.03694581280788178,0.007389162561576354,0.09359605911330049,0.04187192118226601,0.022167487684729065,0.046798029556650245,0.017241379310344827,0.11576354679802955,0.0024630541871921183,0.04433497536945813,0.3078817733990148,0.029556650246305417,0.03940886699507389,0.0024630541871921183,0.012315270935960592,406
2019-01-10,0.04215456674473068,0.04449648711943794,0.08196721311475409,0.03278688524590164,0.0117096018735363,0.03981264637002342,0.00936768149882904,0.07728337236533958,0.02810304449648712,0.01873536299765808,0.08430913348946135,0.01639344262295082,0.09601873536299765,0.0117096018735363,0.06791569086651054,0.3044496487119438,0.03747072599531616,0.0234192037470726,0.00702576112412178,0.01873536299765808,427
2019-01-11,0.02195121951219512,0.036585365853658534,0.07073170731707316,0.03414634146341464,0.012195121951219513,0.01951219512195122,0.004878048780487805,0.07317073170731707,0.04878048780487805,0.01951219512195122,0.026829268292682926,0.014634146341463415,0.06097560975609756,0.026829268292682926,0.05609756097560976,0.32926829268292684,0.01707317073170732,0.024390243902439025,0.007317073170731708,0.02195121951219512,410
2019-01-12,0.038834951456310676,0.02912621359223301,0.0825242718446602,0.03640776699029126,0.009708737864077669,0.024271844660194174,0.021844660194174758,0.09466019417475728,0.06553398058252427,0.012135922330097087,0.024271844660194174,0.009708737864077669,0.055825242718446605,0.03155339805825243,0.08980582524271845,0.25970873786407767,0.01699029126213592,0.021844660194174758,0.012135922330097087,0.024271844660194174,412
